id,name,rating,tags,price_level,latitude,longitude,category_id,start_time,end_time,address,seller_id,icon_url
1958,Keens Steakhouse,4.0,,4,40.75071,-73.98652,2,12:00,22:30,"72 W 36th St, New York, NY 10018",13,https://s3-media1.fl.yelpcdn.com/bphoto/Wt-lr0rX2f-lncs05SWDlA/o.jpg
1959,Comfort Inn LaGuardia Airport - 83rd St,3.0,,2,40.765851,-73.886052,3,00:00,24:00,"23-45 83rd St, East Elmhurst, NY 11370",9,https://s3-media3.fl.yelpcdn.com/bphoto/wiacT6Uxz4TBDLA-V5YIJw/o.jpg
1960,La Quinta by Wyndham Garden City,2.5,,3,40.734125,-73.603658,3,00:00,24:00,"821 Stewart Ave, Garden City, NY 11530",10,https://s3-media4.fl.yelpcdn.com/bphoto/vNDa47dwAPopGOQqG_mb3Q/o.jpg
1961,Kind Of Soul,4.5,"delivery, pickup",2,40.68573,-73.9813,2,11:00,24:00,"497 Atlantic Ave, Brooklyn, NY 11217",13,https://s3-media1.fl.yelpcdn.com/bphoto/L0IZJhdOAFmRDSCWKTXBCQ/o.jpg
1962,Associated Cut Flower Company,4.0,,2,40.746864,-73.991889,5,05:00,12:00,"131 West 28th St, New York, NY 10001",1,https://s3-media3.fl.yelpcdn.com/bphoto/hphHqanqmTpvoHO5cse4Ag/o.jpg
1963,SpringHill Suites by Marriott Carle Place Garden City,3.5,,2,40.7485414944155,-73.6202296766896,3,00:00,24:00,"20 Westbury Ave, Carle Place, NY 11514",11,https://s3-media2.fl.yelpcdn.com/bphoto/hQugv0wlZO8OcISmsc2EzQ/o.jpg
1964,Shu's Flowers,4.5,,2,40.7206802,-73.9969406,5,10:30,19:00,"179 Mulberry St, New York, NY 10012",20,https://s3-media1.fl.yelpcdn.com/bphoto/HSmwU2MMs8HM9MNwc1pWUA/o.jpg
1965,From You Flowers,1.5,,2,40.7563805580139,-73.9973777532578,5,12:00,18:00,"483 W 37th St, New York, NY 10018",9,https://s3-media4.fl.yelpcdn.com/bphoto/jJgaXA-6MJDojHzV0m6drg/o.jpg
1966,Omni Berkshire Hotel,4.0,,3,40.7592543959837,-73.9748366643359,3,00:00,24:00,"21 E 52nd St, New York, NY 10022",20,https://s3-media4.fl.yelpcdn.com/bphoto/v7VORir53sH90ct0NV1zIw/o.jpg
1967,Hyatt Place Secaucus-Meadowlands,3.5,,2,40.7870412042804,-74.0418675168052,3,00:00,24:00,"575 Park Plaza Dr, Secaucus, NJ 07094",12,https://s3-media1.fl.yelpcdn.com/bphoto/LE4HW842Lc04Y4kv6RnrFw/o.jpg
1968,Adore Floral,3.5,,2,40.725692,-73.992804,5,10:00,19:00,"53 Bond St, New York, NY 10012",20,https://s3-media2.fl.yelpcdn.com/bphoto/Jz13ZJTrFOfTCYO910ctXA/o.jpg
1969,The Redbury New York,3.0,,2,40.74448,-73.98463,3,00:00,24:00,"29 E 29th St, New York, NY 10016",17,https://s3-media2.fl.yelpcdn.com/bphoto/DC6JKLg9x0s8DURRumhiVw/o.jpg
1970,Equinox East 74th Street,3.5,,4,40.77052,-73.95746,4,05:30,23:00,"1429 2nd Ave, New York, NY 10021",5,https://s3-media1.fl.yelpcdn.com/bphoto/TVXcZcBEpr-m0PwmxLtjkQ/o.jpg
1971,Best Western Plus Newark Airport West,2.5,,2,40.7051574,-74.1873135,3,00:00,24:00,"101 International Way, Newark, NJ 07114",14,https://s3-media1.fl.yelpcdn.com/bphoto/KT2bY2Q8chsyIFAA9legOg/o.jpg
1972,High Lúa Vietnamese Kitchen,4.5,"pickup, delivery",2,40.71258,-73.96045,2,12:00,22:00,"182 S 2nd St, Brooklyn, NY 11211",5,https://s3-media4.fl.yelpcdn.com/bphoto/3KwOwrOJ_DQNb6rO4ItAjw/o.jpg
1973,Fukurou,4.0,,2,40.72905,-74.00143,2,17:00,24:00,"87 MacDougal St, New York, NY 10012",18,https://s3-media4.fl.yelpcdn.com/bphoto/Asj5l0avPwRjCGJfJpK2AA/o.jpg
1974,Stem,4.0,,2,40.68624,-73.97358,5,12:00,19:00,"112 S Oxford St, Brooklyn, NY 11217",1,https://s3-media4.fl.yelpcdn.com/bphoto/P1vB-xNG6SJMWToa2ZJzsw/o.jpg
1975,Lincoln Tunnel Motel,1.0,,1,40.78096,-74.03738,3,00:00,24:00,"3801 Tonnelle Ave, North Bergen, NJ 07047",1,https://s3-media4.fl.yelpcdn.com/bphoto/CB2DgGEXhxnBR6pXGoBvIg/o.jpg
1976,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,4.5,,3,40.70297,-74.012281,3,00:00,24:00,"6 Water St, New York, NY 10004",5,https://s3-media1.fl.yelpcdn.com/bphoto/c693YkiXA2Ff654aBqP4sA/o.jpg
1977,Equinox West 76th Street,3.5,,3,40.78152,-73.97975,4,05:30,23:00,"344 Amsterdam Ave, New York, NY 10024",25,https://s3-media3.fl.yelpcdn.com/bphoto/THiLzq4AdKyMCt6L9Sk0Ow/o.jpg
1978,Kearny Flower,4.0,,2,40.75418,-74.16312,5,12:00,18:00,"15 Passaic Ave, Kearny, NJ 07068",9,https://s3-media2.fl.yelpcdn.com/bphoto/oKPeXyxiUj_VEQCQut1QnA/o.jpg
1979,Le Midi,4.0,"delivery, pickup",2,40.7350747572983,-73.9931811690485,2,11:30,23:00,"11 E 13th St, New York, NY 10003",6,https://s3-media1.fl.yelpcdn.com/bphoto/z2BA57q2Wv4pZiqjFXvvNA/o.jpg
1980,Flowers By Bernard,3.0,,4,40.5220478,-74.2166989,5,09:00,18:00,"6390 Amboy Rd, Staten Island, NY 10309",8,https://s3-media3.fl.yelpcdn.com/bphoto/yvIIXw79A6UVlw3aBH_dvg/o.jpg
1981,Da Mikele by Luzzo's,4.0,"restaurant_reservation, pickup, delivery",2,40.718477,-74.004802,2,12:00,23:00,"275 Church St, New York, NY 10013",6,https://s3-media2.fl.yelpcdn.com/bphoto/0Ld5H6Udi3PzS6trtb-b0g/o.jpg
1982,Hampton Inn Manhattan/Times Square South,3.5,,2,40.7563273325311,-73.99283,3,00:00,24:00,"337 W 39th St, New York, NY 10018",20,https://s3-media2.fl.yelpcdn.com/bphoto/DSXUFLddxLYcNud6o1Lxyg/o.jpg
1983,Clinton Street Baking Company,4.0,"restaurant_reservation, pickup, delivery",2,40.721128,-73.983933,2,08:00,23:00,"4 Clinton St, New York, NY 10002",5,https://s3-media1.fl.yelpcdn.com/bphoto/DWHdizJ9bKbXN4yq6nbwAA/o.jpg
1984,TØRST,4.5,,2,40.7233949,-73.950856,2,12:00,24:00,"615 Manhattan Ave, Brooklyn, NY 11222",22,https://s3-media4.fl.yelpcdn.com/bphoto/cg3z8da4KlD6CeVs2-JSqQ/o.jpg
1985,PlantShed,4.0,,2,40.7225418,-73.9934464,5,07:00,20:00,"1 Prince St, New York, NY 10012",9,https://s3-media1.fl.yelpcdn.com/bphoto/T6q0Mq6iem35tWoKY1ctbA/o.jpg
1986,AVE Union,3.5,,2,40.683798,-74.237094,3,00:00,24:00,"1070 Morris Ave, Union, NJ 07083",19,https://s3-media2.fl.yelpcdn.com/bphoto/G3f9LJszO53iCZJUo27DXQ/o.jpg
1987,Kampo Floral Design,5.0,,2,40.7312168,-73.9790534,5,07:00,18:00,"51 W 14th St, Ste 3R, New York, NY 10011",3,https://s3-media1.fl.yelpcdn.com/bphoto/ivwyjVuc2ckzpDrhupF9sw/o.jpg
1988,hanon,4.5,,2,40.7134488,-73.9513445,2,12:00,22:30,"436 Union Ave, Brooklyn, NY 11211",24,https://s3-media3.fl.yelpcdn.com/bphoto/RQz8Yzxa66xQ07DxVgsgbQ/o.jpg
1989,San Carlo Osteria Piemonte,4.5,"pickup, delivery",3,40.72517,-74.00212,2,11:30,23:00,"90 Thompson St, New York, NY 10012",17,https://s3-media2.fl.yelpcdn.com/bphoto/Z9dgy5T3lt8lwJSrGsUJBA/o.jpg
1990,Yakitori Taisho,3.5,,2,40.729535,-73.9892642,2,18:00,01:30,"5 St Marks Pl, Ste 1, New York, NY 10003",7,https://s3-media1.fl.yelpcdn.com/bphoto/B7w1ocMk86mhwkZ6fvlzOw/o.jpg
1991,Isaac Apple Farm,4.0,,1,40.6440560396839,-73.976682198194,5,00:00,24:00,"329 Church Ave, Brooklyn, NY 11218",13,https://s3-media2.fl.yelpcdn.com/bphoto/ewEnCknyvZDcEYJVBSte6Q/o.jpg
1992,Hilton Garden Inn New York/Tribeca,4.0,,2,40.7209583,-74.0054276,3,00:00,24:00,"39 Ave Of The Americas, New York, NY 10013",19,https://s3-media4.fl.yelpcdn.com/bphoto/kcBqYTWIUdZfY17IePWNMw/o.jpg
1993,Dream Flower Shop,3.5,,2,40.7744628,-74.0313779,5,12:00,18:00,"701 32nd St, Union City, NJ 07087",13,https://s3-media2.fl.yelpcdn.com/bphoto/ILd9szcyyC-08iGFJ5Po-A/o.jpg
1994,Hampton Inn & Suites Fairfield,4.0,,2,40.8691176712182,-74.3076313939127,3,00:00,24:00,"118 US Highway 46 E, Fairfield, NJ 07004",1,https://s3-media4.fl.yelpcdn.com/bphoto/5RIKQeiAcQYvP9dTW5sZ-g/o.jpg
1995,Jasons Flowers,4.0,,2,40.758632,-73.792974,5,09:00,20:00,"4237 Utopia Pkwy, Flushing, NY 11358",15,https://s3-media3.fl.yelpcdn.com/bphoto/y1fthpoZ_uiRIIN_wEf7ew/o.jpg
1996,Emilio's Bayway Florist,3.0,,3,40.64564,-74.2134,5,09:00,17:00,"557 Bayway Ave, Elizabeth, NJ 07202",25,https://s3-media4.fl.yelpcdn.com/bphoto/_VoAwNgJ6epBhfho34RD3A/o.jpg
1997,The James New York - SoHo,3.0,,3,40.72268,-74.0048,3,00:00,24:00,"27 Grand St, New York, NY 10013",10,https://s3-media3.fl.yelpcdn.com/bphoto/odlJYaW0_IpTMQGxWJ0NQg/o.jpg
1998,Bill O'shea's Florist,4.5,,2,40.86276,-74.07789,5,12:00,18:00,"231 Blvd, Hasbrouck Heights, NJ 07604",6,https://s3-media1.fl.yelpcdn.com/bphoto/8yU0cUM4pdlGguR1Yk9s0w/o.jpg
1999,Hotel Beacon,4.0,,2,40.780685,-73.981041,3,00:00,24:00,"2130 Broadway, New York, NY 10023",11,https://s3-media1.fl.yelpcdn.com/bphoto/nknVDPvI3OO7fBrUzyJl3A/o.jpg
2000,Maison Pickle,4.0,"pickup, delivery",2,40.7870043970907,-73.9780229034143,2,11:00,23:00,"2313 Broadway, New York, NY 10024",7,https://s3-media4.fl.yelpcdn.com/bphoto/AVfQDXs17sxfUWVz_z_0jQ/o.jpg
2001,West Village Florists,3.0,,2,40.7363,-74.00079,5,09:00,19:00,"70 Greenwich Ave, Manhattan, NY 10011",15,https://s3-media1.fl.yelpcdn.com/bphoto/m9lEmeeZ1Nt8YYu7wVTMog/o.jpg
2002,International Garden Inc,3.5,,2,40.74594,-73.99099,5,08:00,18:00,"807 Sixth Ave, New York, NY 10001",22,https://s3-media2.fl.yelpcdn.com/bphoto/4wHlcOif7zBcK0-cdrvyaw/o.jpg
2003,Sayrewoods Florist,4.0,,2,40.4568055865874,-74.2955358286471,5,09:00,18:00,"985 US Hwy 9, Sayreville, NJ 08879",18,https://s3-media4.fl.yelpcdn.com/bphoto/C5jnJ8nIdAKFQMMFizMo2Q/o.jpg
2004,"Homewood Suites by Hilton East Rutherford - Meadowlands, NJ",4.5,,2,40.8295236019183,-74.0935939550399,3,00:00,24:00,"125 Route 17 S, East Rutherford, NJ 07073",14,https://s3-media2.fl.yelpcdn.com/bphoto/8dLurtkTywnarihgPpDNMg/o.jpg
2005,Rizzo's Fine Pizza,4.5,"delivery, restaurant_reservation, pickup",2,40.720852,-73.984456,2,16:00,23:00,"17 Clinton St, New York, NY 10002",18,https://s3-media1.fl.yelpcdn.com/bphoto/dnLj-NVZx4TUp608hDVBvw/o.jpg
2006,Mama Mia 44 SW,4.0,"delivery, pickup, restaurant_reservation",2,40.759761,-73.992065,2,11:30,23:00,"621 9th Ave, New York, NY 10036",14,https://s3-media4.fl.yelpcdn.com/bphoto/fShCLLYHqxYWLuS54X5rbw/o.jpg
2007,Ramada,2.5,,2,40.75522,-73.93669,3,12:00,18:00,"38-30 Crescent, Queens, NY 11101",7,https://s3-media4.fl.yelpcdn.com/bphoto/ncKewV4Dy21ZQ9Mx_9fX3g/o.jpg
2008,Rutherford Florist,3.5,,2,40.82698,-74.1045,5,00:00,00:00,"67 Park Ave, Rutherford, NJ 07070",5,https://s3-media1.fl.yelpcdn.com/bphoto/8qsKjgtC-VeRfdeoNRYvmw/o.jpg
2009,Rosebud Florist,3.0,,2,40.719047,-74.082692,5,08:30,18:00,"532 West Side Ave, Jersey City, NJ 07304",21,https://s3-media3.fl.yelpcdn.com/bphoto/B3x5LTKPTSHG7hwTOGDReg/o.jpg
2010,Santacroce Greenhouses,2.5,,2,40.6162,-74.15662,5,12:00,18:00,"1313 Richmond Ave, Staten Island, NY 10314",8,https://s3-media1.fl.yelpcdn.com/bphoto/FAu7ozafakgPgvcWEtpPJQ/o.jpg
2011,The Polo Bar,4.0,,3,40.761559099,-73.9743427135,2,17:00,22:30,"1 E 55th St, New York, NY 10022",3,https://s3-media1.fl.yelpcdn.com/bphoto/d0mwZa6X-yqhdXrMg5VdRg/o.jpg
2012,Ramada by Wyndham Flushing Queens,2.5,,2,40.7615910279625,-73.8327231344916,3,00:00,24:00,"3627 Prince Street, Flushing, NY 11354",18,https://s3-media1.fl.yelpcdn.com/bphoto/d4dWwhAhYxjIfCH86L_LHg/o.jpg
2013,Buenos Aires,4.0,"restaurant_reservation, pickup, delivery",3,40.7253150939941,-73.983039855957,2,12:00,23:00,"513 E 6th St, New York, NY 10009",4,https://s3-media2.fl.yelpcdn.com/bphoto/IteP50y9ROawdkzRH8EQ4w/o.jpg
2014,Holiday Inn Staten Island,2.5,,2,40.5866453168766,-74.1913023786735,3,00:00,24:00,"290 Wild Ave, Staten Island, NY 10314",14,https://s3-media2.fl.yelpcdn.com/bphoto/63347bumZq_6yora0Zb8rA/o.jpg
2015,Bubby's High Line,3.5,"restaurant_reservation, delivery",2,40.7395398791443,-74.0078054871199,2,08:00,23:00,"73 Gansevoort St, New York, NY 10014",11,https://s3-media3.fl.yelpcdn.com/bphoto/TMr-OgLT1g3Jfb43VBFNBg/o.jpg
2016,Gyu-Kaku Japanese BBQ,4.0,,3,40.75537,-73.97054,2,11:30,23:00,"805 3rd Ave, 2nd Flr, New York, NY 10022",4,https://s3-media1.fl.yelpcdn.com/bphoto/mILeooG8uifa1UF1c5bWZA/o.jpg
2017,Sheraton New York Times Square Hotel,2.5,,3,40.76273,-73.98166,3,00:00,24:00,"811 7th Ave 53rd St, New York, NY 10019",5,https://s3-media2.fl.yelpcdn.com/bphoto/QQvHD49MuWKaJ_Ia5OzdWA/o.jpg
2018,Barn Joo,4.0,"restaurant_reservation, delivery, pickup",2,40.73684,-73.99069,2,12:00,23:00,"35 Union Sq W, New York, NY 10003",21,https://s3-media2.fl.yelpcdn.com/bphoto/sQo30xQ5Blz5Z1ADmz9y5w/o.jpg
2019,Artistry In Flowers,1.5,,3,40.694021,-73.984486,5,09:00,18:00,"15 Metro Tech, Brooklyn, NY 11201",1,https://s3-media3.fl.yelpcdn.com/bphoto/iK5QoxnQspwzDIP8DW2C2w/o.jpg
2020,Turntable Chicken Jazz,4.0,,2,40.74828,-73.98649,2,11:30,24:00,"20 W 33rd St, New York, NY 10001",7,https://s3-media2.fl.yelpcdn.com/bphoto/UIs7MTEVI2CblymwkC_TWg/o.jpg
2021,The Pierre,4.5,,4,40.765242,-73.972014,3,00:00,24:00,"2 E 61st St, New York, NY 10065",8,https://s3-media4.fl.yelpcdn.com/bphoto/eJak5Q9SIa6z9OAZ069idw/o.jpg
2022,Grapevine Garden And Florist,3.5,,3,40.5981003,-74.162884,5,09:00,19:00,"2018 Richmond Ave, Staten Island, NY 10314",24,https://s3-media3.fl.yelpcdn.com/bphoto/9XQVVd6OvARp-TaN3F_qvQ/o.jpg
2023,Giano Restaurant,4.5,"pickup, delivery",2,40.7262256596862,-73.9840574049125,2,17:30,22:30,"126 E 7th St, New York, NY 10009",3,https://s3-media1.fl.yelpcdn.com/bphoto/0PrOZ5stl86k6V1SzHcjNA/o.jpg
2024,Fogo de Chao Brazilian Steakhouse,4.0,,3,40.7610765,-73.9777711,2,11:30,23:00,"40 W 53rd St, New York, NY 10019",20,https://s3-media2.fl.yelpcdn.com/bphoto/IcEOfdd4OS-lTrLLPigq9A/o.jpg
2025,Hampton Inn Manhattan-Times Square North,4.0,,2,40.7632795333685,-73.9856643881831,3,00:00,24:00,"851 Eighth Ave, New York, NY 10019",25,https://s3-media3.fl.yelpcdn.com/bphoto/bFlxAHEly5ZOte68aalvBw/o.jpg
2026,Art of Flowers,2.5,,2,40.578533,-73.958114,5,12:00,18:00,"1045 Brighton Beach Ave, Brooklyn, NY 11235",24,https://s3-media2.fl.yelpcdn.com/bphoto/kful-vSRSf79g9eOh_CRmQ/o.jpg
2027,Kings Hotel Apts,2.5,,1,40.69028,-73.91989,3,00:00,24:00,"1078 Bushwick Ave, Brooklyn, NY 11221",4,https://s3-media1.fl.yelpcdn.com/bphoto/nczAMMaBpjqtY_kJJWsTAw/o.jpg
2028,The Paris Cafe,4.0,"pickup, delivery",2,40.70732,-74.00159,2,11:00,04:00,"119 South St, New York, NY 10038",11,https://s3-media2.fl.yelpcdn.com/bphoto/V1KtBQMDPI2_IZCaS0YEGg/o.jpg
2029,Lucy Wu Floral Design,4.0,,2,40.71857,-73.81375,5,10:00,19:00,"153-11A Union Tpke, Flushing, NY 11367",18,https://s3-media4.fl.yelpcdn.com/bphoto/9IfOBWfJK_C5Lp59kcq28w/o.jpg
2030,Flowers by Maria,3.0,,3,40.5609982,-74.3377286,5,12:00,18:00,"147 Route 27, Edison, NJ 08820",23,https://s3-media4.fl.yelpcdn.com/bphoto/x4sjMYXyUAHTL0MNrisAvg/o.jpg
2031,IndyFASO,5.0,,2,40.67753,-73.95777,5,00:00,00:00,"893 Bergen St, Brooklyn, NY 11238",5,https://s3-media2.fl.yelpcdn.com/bphoto/aMu0I-2k3bp7CZ5qCqDY8A/o.jpg
2032,Zen Yai Pho Noodle Bar,4.5,restaurant_reservation,2,40.713897,-73.960337,2,12:00,22:30,"208 Grand St, Brooklyn, NY 11211",6,https://s3-media1.fl.yelpcdn.com/bphoto/ARHKXFPk69krNaaK9dXWdA/o.jpg
2033,Grill 21,4.0,,2,40.7356760912996,-73.9799634876969,2,10:00,22:00,"346 E 21st St, Apt 1, New York, NY 10010",12,https://s3-media3.fl.yelpcdn.com/bphoto/VIi8unJJv75sl21Q8aYXPw/o.jpg
2034,Flowerworks,2.5,,3,40.67879,-73.94952,5,09:30,18:30,"547 Nostrand Ave, Brooklyn, NY 11216",19,https://s3-media3.fl.yelpcdn.com/bphoto/PQf_Lr-6vFchmbKiLvk5eA/o.jpg
2035,The Boil,4.0,"pickup, delivery",2,40.7302644713689,-73.9943788112708,2,17:00,23:00,"17 Waverly Pl, New York, NY 10003",22,https://s3-media4.fl.yelpcdn.com/bphoto/IpH8AjYCoxIjjp-LJxApRg/o.jpg
2036,Flowers By Special Arrangement,3.5,,2,40.772117,-73.98912,5,09:00,19:00,"243 W 60th St, New York, NY 10023",13,https://s3-media1.fl.yelpcdn.com/bphoto/GD-rLldQZex2vW33n_mk1w/o.jpg
2037,Yuca Bar,4.0,"delivery, pickup",2,40.7262,-73.9836,2,10:00,01:00,"111 Avenue A, New York, NY 10009",5,https://s3-media4.fl.yelpcdn.com/bphoto/jP2eHFr9p6EOzDOFh7es3A/o.jpg
2038,Cantina Rooftop,3.0,"pickup, delivery, restaurant_reservation",2,40.765101,-73.996046,2,16:00,23:00,"605 W 48th St, New York, NY 10036",18,https://s3-media2.fl.yelpcdn.com/bphoto/iarEj1CPC8XJXx-MY_hZvw/o.jpg
2039,Petals Premier,4.0,,3,40.88036,-74.04997,5,09:00,17:00,"123 Sussex St, Ste 1, Hackensack, NJ 07601",10,https://s3-media2.fl.yelpcdn.com/bphoto/W5zCtQsEyOtSNYrUDV-2GQ/o.jpg
2040,The Saint Austere,4.5,"delivery, pickup",2,40.7114604,-73.9476182,2,18:00,23:00,"613 Grand St, Brooklyn, NY 11211",9,https://s3-media1.fl.yelpcdn.com/bphoto/pDP89lfgpQs4nshaL8Ehcg/o.jpg
2041,Kaia Wine Bar,4.0,"delivery, pickup",2,40.7819,-73.95197,2,16:00,23:00,"1614 3rd Ave, New York, NY 10128",5,https://s3-media2.fl.yelpcdn.com/bphoto/0Hz33VqlEtRl3bqjxATKSQ/o.jpg
2042,Il Porto Ristorante,4.0,"delivery, pickup",2,40.6974427,-73.9675197,2,11:00,23:00,"37 Washington Ave, Brooklyn, NY 11205",14,https://s3-media1.fl.yelpcdn.com/bphoto/Ka4_bkUB_I5JAZyRjAnbLQ/o.jpg
2043,Porteno Restaurant,4.0,,3,40.750499,-74.002525,2,12:00,23:00,"299 10th Ave, New York, NY 10001",21,https://s3-media2.fl.yelpcdn.com/bphoto/WzyyO_NHAwO_eSXx9ZQsmA/o.jpg
2044,Duane Park,4.0,restaurant_reservation,4,40.7249172,-73.9925423,2,18:00,01:00,"308 Bowery, New York, NY 10012",10,https://s3-media4.fl.yelpcdn.com/bphoto/gRvq2iSCVy6pPc8J8ikKdg/o.jpg
2045,Phoenix Hotel,1.5,,1,40.6510124,-74.0032181,3,00:00,24:00,"517 39th St, Brooklyn, NY 11232",8,https://s3-media2.fl.yelpcdn.com/bphoto/q1Qv4npm1MQ4wu9ncZ0G2A/o.jpg
2046,Long Beach Hotel,2.5,,2,40.585109,-73.652076,3,00:00,24:00,"405 E Broadway, Long Beach, NY 11561",15,https://s3-media2.fl.yelpcdn.com/bphoto/d9edFd3fcyClu9fZ0E_0Yw/o.jpg
2047,El Mate,4.5,pickup,2,40.6749782203506,-73.9995224876405,2,17:00,23:00,"550 Court St, Brooklyn, NY 11231",15,https://s3-media1.fl.yelpcdn.com/bphoto/_DGA_Qm5RyNTglkdWQTq5A/o.jpg
2048,The Warren,4.0,"delivery, pickup",2,40.7331,-74.0067,2,16:00,01:00,"131 Christopher St, New York, NY 10014",1,https://s3-media1.fl.yelpcdn.com/bphoto/qJGtQFPKUJ3ZgBcBGBqcgw/o.jpg
2049,Pig Beach,4.0,,2,40.6792941479875,-73.9880264255794,2,17:00,22:00,"480 Union St, Brooklyn, NY 11231",8,https://s3-media4.fl.yelpcdn.com/bphoto/QSp-AiiWn6XBWqxbsIWRog/o.jpg
2050,Ariston Floral Boutique,4.5,,2,40.752390976155,-73.9749293413086,5,08:00,19:00,"425 Lexington Ave, New York, NY 10017",8,https://s3-media2.fl.yelpcdn.com/bphoto/GnxsOBsd35hiHYR6srj88g/o.jpg
2051,Simpson & Co.,4.0,,2,40.7679556310177,-73.9877814799547,5,09:00,18:00,"457 W 56th St, New York, NY 10019",13,https://s3-media4.fl.yelpcdn.com/bphoto/TJTIX_BYne1Z6yo8I0atfw/o.jpg
2052,The Brazen Tavern,4.5,"delivery, pickup, restaurant_reservation",2,40.7593269348145,-73.9913101196289,2,12:00,01:00,"356 W 44th St, New York, NY 10036",24,https://s3-media1.fl.yelpcdn.com/bphoto/nwiNdF2nps6Lvbu7EihGbA/o.jpg
2053,Art Flower & Gift Shoppe,4.0,,2,40.6578528,-73.6475008,5,08:00,18:00,"41 N Village Ave, Rockville Centre, NY 11570",9,https://s3-media3.fl.yelpcdn.com/bphoto/cOegkqWL7Fo5rnwdUj4-XA/o.jpg
2054,Miss Lily's 7A,4.0,"delivery, pickup",2,40.726019,-73.9837551,2,12:00,24:00,"109 Avenue A, New York, NY 10009",5,https://s3-media2.fl.yelpcdn.com/bphoto/nhNUO_VG9ziZYjrNYOBGyQ/o.jpg
2055,Fairfield Inn New York Long Island City/Manhattan View,3.0,,2,40.7361794369208,-73.9367008209229,3,00:00,24:00,"52-34 Van Dam St, Long Island City, NY 11101",18,https://s3-media3.fl.yelpcdn.com/bphoto/wPMk0xEox7zN7-dMlX00TA/o.jpg
2056,Sheraton Tribeca New York Hotel,3.0,,2,40.7208722336195,-74.0042977722419,3,00:00,24:00,"370 Canal St, New York, NY 10013",7,https://s3-media1.fl.yelpcdn.com/bphoto/97o2udp6XrCVgUtv149R9w/o.jpg
2057,Lil' Frankie's,4.0,"delivery, pickup",2,40.723625,-73.988555,2,16:00,02:00,"19 1st Ave, New York, NY 10003",24,https://s3-media2.fl.yelpcdn.com/bphoto/4_d7ZxSNaJVLaNEFhxbOAw/o.jpg
2058,Rose Connection,3.5,,2,40.7429652,-73.8346481,5,09:00,20:00,"13038 Horace Harding Expy, Flushing, NY 11367",15,https://s3-media2.fl.yelpcdn.com/bphoto/ZdsmLWACzCyKbNiiETRxQw/o.jpg
2059,Sheraton LaGuardia East Hotel,3.0,,2,40.759729,-73.831675,3,00:00,24:00,"135-20 39th Ave, Flushing, NY 11354",1,https://s3-media1.fl.yelpcdn.com/bphoto/QBnSzum-C5exYLtzFgDaLg/o.jpg
2060,Columbia Florist,4.5,,2,40.87911,-73.90546,5,09:00,21:00,"210 W 231st St, Bronx, NY 10463",13,https://s3-media2.fl.yelpcdn.com/bphoto/JP5jJ6RdPDTlwp3lz61wEQ/o.jpg
2061,The Windsor Florist,2.0,,3,40.774191,-73.959678,5,09:00,17:00,"1118 Lexington Ave, New York, NY 10075",5,https://s3-media4.fl.yelpcdn.com/bphoto/aMLK1Nc0CEqU4h9YvMQ5ww/o.jpg
2062,Seton Hotel,4.0,,2,40.74974,-73.97624,3,00:00,24:00,"144 E 40th St, New York, NY 10016",11,https://s3-media3.fl.yelpcdn.com/bphoto/6e5sLFlmgv3trrTPhQDPdA/o.jpg
2063,DoubleTree by Hilton Hotel New York City - Chelsea,3.0,,2,40.7469851,-73.9913865,3,00:00,24:00,"128 W 29th St, New York, NY 10001",13,https://s3-media1.fl.yelpcdn.com/bphoto/MJ2FHqNvlvohP-9Y49jl2A/o.jpg
2064,Udon West Midtown,4.0,,2,40.7535446865563,-73.9735724478504,2,11:30,23:00,"150 E 46th St, New York, NY 10017",2,https://s3-media2.fl.yelpcdn.com/bphoto/Z5zM_t8F-RN2Jt0nYp4nUw/o.jpg
2065,Aloft New York LaGuardia Airport,3.5,,2,40.77035,-73.869949,3,00:00,24:00,"100 15 Ditmars Blvd, East Elmhurst, NY 11369",14,https://s3-media1.fl.yelpcdn.com/bphoto/1iaclf6PyR3Swn4iDVozlg/o.jpg
2066,Holiday Inn Express North Bergen - Lincoln Tunnel,2.5,,2,40.7732,-74.04091,3,00:00,24:00,"2600 Tonnelle Ave, North Bergen, NJ 07047",9,https://s3-media1.fl.yelpcdn.com/bphoto/N3XhQz8xIgcX9OPxW5ljkQ/o.jpg
2067,Surfside 3 Motel,2.5,,2,40.650029,-73.83718,3,00:00,24:00,"16433 Crossbay Blvd, Howard Beach, NY 11414",6,https://s3-media2.fl.yelpcdn.com/bphoto/3RT_4k1o6n0vMO4nXsG0RQ/o.jpg
2068,Millennium Premier,3.0,,3,40.756937,-73.984364,3,00:00,24:00,"133 West 44th Street, New York, NY 10036",9,https://s3-media2.fl.yelpcdn.com/bphoto/GGhT0ylrWWL-UkX4lLGRZg/o.jpg
2069,The Food Sermon Kitchen,4.5,"delivery, pickup",2,40.6647720336914,-73.9535217285156,2,17:00,22:30,"355 Rogers Ave, Brooklyn, NY 11225",6,https://s3-media1.fl.yelpcdn.com/bphoto/bXQr1FUxujsyK1FjOupVyQ/o.jpg
2070,Freehand New York,3.5,,2,40.7395562,-73.9845026,3,00:00,24:00,"23 Lexington Avenue, New York, NY 10010",1,https://s3-media3.fl.yelpcdn.com/bphoto/LTTGAV9wvH5RtI0CRERrvQ/o.jpg
